Fecha;Banco;Cuenta;Moneda;Monto;TipoMovimiento
30/5/24;Banco de Galicia;Cuenta Corriente 123;USD;2516,95;Ingreso
2/8/24;Banco Santander;Cuenta Corriente 123;EUR;1719,94;Ingreso
25/5/24;Banco BBVA;Caja de Ahorro 456;USD;-663,76;Egreso
19/6/24;Banco Galicia;Caja de Ahorro 001;EUR;2565,01;Ingreso
9/6/24;Banco Galicia;Caja de Ahorro 456;EUR;2065,65;Ingreso
10/9/24;Banco de Galicia;Cuenta Corriente 789;ARS;2301,7;Ingreso
9/2/24;Banco Santander;Cuenta Corriente 123;EUR;-1816,46;Egreso
8/10/24;Banco BBVA;Caja de Ahorro 456;USD;208,42;Ingreso
3/11/24;Banco de Galicia;Caja de Ahorro 001;ARS;1533,43;Ingreso
29/5/24;Banco Naci—n;Caja de Ahorro 456;EUR;-1701,07;Egreso
22/10/24;Banco BBVA;Cuenta Corriente 123;USD;990,76;Ingreso
5/2/24;Banco Nacion;Cuenta Corriente 123;USD;1840,03;Ingreso
25/8/24;Banco Santander;Caja de Ahorro 001;USD;-716,16;Egreso
26/3/24;Banco Santander;Cuenta Corriente 123;USD;-1863,13;Egreso
5/2/24;Banco Santander;Caja de Ahorro 456;USD;-2349,99;Egreso
28/4/24;Banco Nacion;Cuenta Corriente 123;USD;-1815,42;Egreso
4/5/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1933,62;Egreso
15/11/24;Banco Santander;Cuenta Corriente 123;EUR;1439,36;Ingreso
2/9/24;Banco Macro;Caja de Ahorro 456;USD;-1486,51;Egreso
6/6/24;Banco Santander;Cuenta Corriente 123;EUR;-2164,8;Egreso
12/6/24;Banco Santander;Cuenta Corriente 789;ARS;1755,09;Ingreso
5/5/24;Banco BBVA;Caja de Ahorro 456;USD;3864,26;Ingreso
1/7/24;Banco Naci—n;Cuenta Corriente 789;ARS;-2038,24;Egreso
8/7/24;Banco Naci—n;Caja de Ahorro 001;ARS;2861,83;Ingreso
9/2/24;Banco BBVA;Cuenta Corriente 789;ARS;-126,62;Egreso
28/7/24;Banco Macro;Cuenta Corriente 789;EUR;1106,8;Ingreso
30/3/24;Banco Santander;Cuenta Corriente 123;ARS;1929,2;Ingreso
4/2/24;Banco Santander;Caja de Ahorro 001;ARS;4020,18;Ingreso
17/9/24;Banco Santander;Cuenta Corriente 123;USD;-653,67;Egreso
12/2/24;Banco Santander;Caja de Ahorro 001;ARS;1747,22;Ingreso
17/5/24;Banco Santander;Caja de Ahorro 456;USD;-247,76;Egreso
30/7/24;Banco BBVA;Cuenta Corriente 789;EUR;-658,13;Egreso
26/4/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1093,89;Egreso
16/6/24;Banco BBVA;Cuenta Corriente 123;USD;1546,93;Ingreso
8/5/24;Banco Naci—n;Caja de Ahorro 001;EUR;-294,27;Egreso
17/1/24;Banco Nacion;Cuenta Corriente 123;EUR;-890,76;Egreso
9/6/24;Banco BBVA;Caja de Ahorro 001;EUR;1072,46;Ingreso
14/8/24;Banco de Galicia;Caja de Ahorro 001;ARS;316,44;Ingreso
26/1/24;Banco Macro;Caja de Ahorro 001;USD;-310,03;Egreso
3/9/24;Banco BBVA;Cuenta Corriente 123;EUR;-953,64;Egreso
5/1/24;Banco Macro;Caja de Ahorro 456;ARS;-1007,29;Egreso
22/7/24;Banco Macro;Cuenta Corriente 789;EUR;1753,18;Ingreso
6/11/24;Banco Santander;Caja de Ahorro 001;ARS;1957,66;Ingreso
23/6/24;Banco Santander;Cuenta Corriente 789;USD;-826,35;Egreso
10/6/24;Banco Macro;Caja de Ahorro 001;USD;-490,7;Egreso
19/6/24;Banco Nacion;Cuenta Corriente 123;ARS;-1234,04;Egreso
20/7/24;Banco Santander;Caja de Ahorro 456;USD;-1515,22;Egreso
15/6/24;Banco de Galicia;Caja de Ahorro 001;ARS;3740,53;Ingreso
9/7/24;Banco de Galicia;Caja de Ahorro 456;USD;-433,96;Egreso
19/9/24;Banco Macro;Caja de Ahorro 456;ARS;-2217,02;Egreso
20/5/24;Banco Santander;Cuenta Corriente 789;USD;-1205,79;Egreso
13/2/24;Banco BBVA;Caja de Ahorro 001;USD;934,57;Ingreso
1/8/24;Banco Santander;Cuenta Corriente 123;ARS;-1484,77;Egreso
10/10/24;Banco Santander;Cuenta Corriente 123;ARS;-2282,02;Egreso
15/12/24;Banco Naci—n;Caja de Ahorro 456;ARS;1617,14;Ingreso
23/3/24;Banco Santander;Cuenta Corriente 123;USD;1236,34;Ingreso
3/3/24;Banco de Galicia;Caja de Ahorro 001;USD;3694,03;Ingreso
18/4/24;Banco Naci—n;Caja de Ahorro 456;EUR;3047,93;Ingreso
9/11/24;Banco Santander;Cuenta Corriente 789;USD;2306,03;Ingreso
30/12/24;Banco Nacion;Cuenta Corriente 123;USD;3715,29;Ingreso
10/3/24;Banco de Galicia;Cuenta Corriente 789;ARS;4870,54;Ingreso
22/6/24;Banco Santander;Caja de Ahorro 001;EUR;3723,35;Ingreso
16/5/24;Banco Santander;Cuenta Corriente 123;USD;-268,72;Egreso
7/1/24;Banco BBVA;Caja de Ahorro 456;ARS;-898,74;Egreso
4/4/24;Banco Santander;Cuenta Corriente 789;EUR;664,43;Ingreso
19/5/24;Banco Macro;Caja de Ahorro 456;ARS;1488,77;Ingreso
12/5/24;Banco Macro;Caja de Ahorro 456;EUR;2234,84;Ingreso
7/5/24;Banco Galicia;Caja de Ahorro 456;EUR;4780,01;Ingreso
30/6/24;Banco Macro;Cuenta Corriente 789;USD;-1134,21;Egreso
4/7/24;Banco Naci—n;Cuenta Corriente 789;USD;628,1;Ingreso
30/1/24;Banco Macro;Cuenta Corriente 789;EUR;291,28;Ingreso
15/7/24;Banco BBVA;Cuenta Corriente 789;EUR;-1151,24;Egreso
3/6/24;Banco Santander;Cuenta Corriente 123;EUR;2818,56;Ingreso
17/3/24;Banco Galicia;Cuenta Corriente 123;EUR;3839,5;Ingreso
29/6/24;Banco Nacion;Cuenta Corriente 123;EUR;1941,53;Ingreso
27/10/24;Banco Santander;Caja de Ahorro 001;ARS;-1988,2;Egreso
15/9/24;Banco Macro;Caja de Ahorro 001;ARS;1569,51;Ingreso
27/6/24;Banco Nacion;Cuenta Corriente 123;ARS;1934,91;Ingreso
27/7/24;Banco de Galicia;Cuenta Corriente 789;USD;-2477,59;Egreso
5/1/24;Banco BBVA;Cuenta Corriente 789;USD;-1364,58;Egreso
22/4/24;Banco de Galicia;Caja de Ahorro 001;ARS;-289,97;Egreso
10/10/24;Banco Santander;Caja de Ahorro 456;EUR;4154,33;Ingreso
29/9/24;Banco Macro;Caja de Ahorro 001;USD;-1771,61;Egreso
31/3/24;Banco Naci—n;Caja de Ahorro 456;USD;-2366,25;Egreso
7/9/24;Banco Nacion;Cuenta Corriente 123;EUR;-2320,81;Egreso
7/2/24;Banco Galicia;Cuenta Corriente 789;EUR;-835,58;Egreso
6/8/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1811,81;Egreso
17/4/24;Banco Santander;Cuenta Corriente 123;EUR;3855,05;Ingreso
26/6/24;Banco Santander;Caja de Ahorro 001;EUR;-1965,79;Egreso
23/9/24;Banco Macro;Cuenta Corriente 123;USD;-2456,98;Egreso
20/1/24;Banco Naci—n;Caja de Ahorro 001;ARS;3919,68;Ingreso
14/9/24;Banco BBVA;Cuenta Corriente 789;EUR;2810,74;Ingreso
15/9/24;Banco Macro;Cuenta Corriente 123;ARS;2973,84;Ingreso
19/11/24;Banco de Galicia;Cuenta Corriente 789;USD;-1946,62;Egreso
8/12/24;Banco Galicia;Caja de Ahorro 456;EUR;492,45;Ingreso
10/5/24;Banco Santander;Cuenta Corriente 123;EUR;2607,55;Ingreso
6/9/24;Banco Naci—n;Caja de Ahorro 001;EUR;651,31;Ingreso
19/10/24;Banco de Galicia;Caja de Ahorro 001;USD;-1068,43;Egreso
23/12/24;Banco Santander;Cuenta Corriente 123;ARS;-512,8;Egreso
6/5/24;Banco Naci—n;Cuenta Corriente 789;EUR;2172,31;Ingreso
29/5/24;Banco Santander;Caja de Ahorro 001;USD;-830,52;Egreso
15/10/24;Banco Galicia;Caja de Ahorro 456;EUR;3495,55;Ingreso
16/2/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1325,59;Egreso
4/4/24;Banco BBVA;Cuenta Corriente 789;USD;-882,55;Egreso
20/4/24;Banco Macro;Cuenta Corriente 789;USD;-1383,85;Egreso
17/11/24;Banco Nacion;Cuenta Corriente 123;ARS;4783,03;Ingreso
9/5/24;Banco Nacion;Cuenta Corriente 123;EUR;2926,98;Ingreso
16/9/24;Banco Santander;Caja de Ahorro 456;EUR;2140,32;Ingreso
23/1/24;Banco Santander;Cuenta Corriente 789;EUR;-542,18;Egreso
14/12/24;Banco Macro;Caja de Ahorro 456;USD;-2344,3;Egreso
28/8/24;Banco BBVA;Caja de Ahorro 001;ARS;4314,5;Ingreso
8/11/24;Banco Santander;Caja de Ahorro 456;USD;-2237,25;Egreso
1/2/24;Banco Nacion;Cuenta Corriente 123;USD;3705,33;Ingreso
3/8/24;Banco de Galicia;Caja de Ahorro 456;USD;4694,21;Ingreso
7/10/24;Banco Galicia;Caja de Ahorro 001;EUR;2818,55;Ingreso
16/3/24;Banco Naci—n;Caja de Ahorro 456;USD;-2418,67;Egreso
23/6/24;Banco Galicia;Cuenta Corriente 123;EUR;1122,06;Ingreso
24/8/24;Banco Santander;Caja de Ahorro 001;EUR;-1536,49;Egreso
1/11/24;Banco Naci—n;Cuenta Corriente 789;EUR;376,15;Ingreso
27/9/24;Banco de Galicia;Cuenta Corriente 123;USD;4720,56;Ingreso
21/2/24;Banco Macro;Cuenta Corriente 789;ARS;3528,11;Ingreso
12/9/24;Banco BBVA;Cuenta Corriente 789;EUR;-2489,39;Egreso
25/1/24;Banco Santander;Cuenta Corriente 123;EUR;1726,23;Ingreso
7/11/24;Banco Naci—n;Caja de Ahorro 001;USD;-1552,94;Egreso
14/5/24;Banco Galicia;Caja de Ahorro 001;EUR;-2181,09;Egreso
30/10/24;Banco BBVA;Cuenta Corriente 123;USD;1998,27;Ingreso
26/1/24;Banco BBVA;Cuenta Corriente 789;EUR;-2128,22;Egreso
25/2/24;Banco de Galicia;Caja de Ahorro 456;ARS;4272,08;Ingreso
2/9/24;Banco Santander;Caja de Ahorro 456;EUR;-1598,82;Egreso
25/9/24;Banco Macro;Caja de Ahorro 001;ARS;-388,03;Egreso
30/10/24;Banco BBVA;Cuenta Corriente 789;USD;-1679,17;Egreso
27/6/24;Banco de Galicia;Caja de Ahorro 456;USD;1552,83;Ingreso
29/1/24;Banco Santander;Caja de Ahorro 001;ARS;-1327,36;Egreso
28/7/24;Banco BBVA;Cuenta Corriente 789;ARS;-715,72;Egreso
27/1/24;Banco Macro;Cuenta Corriente 789;EUR;-1748,97;Egreso
1/7/24;Banco de Galicia;Cuenta Corriente 123;ARS;4301,9;Ingreso
24/10/24;Banco BBVA;Cuenta Corriente 123;EUR;-2133,73;Egreso
7/3/24;Banco Naci—n;Caja de Ahorro 001;USD;-963,44;Egreso
8/4/24;Banco Macro;Caja de Ahorro 456;EUR;-273,2;Egreso
8/3/24;Banco Naci—n;Caja de Ahorro 001;ARS;-1923,56;Egreso
1/10/24;Banco Macro;Cuenta Corriente 789;ARS;-1011,94;Egreso
21/8/24;Banco BBVA;Caja de Ahorro 001;ARS;4713,84;Ingreso
28/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1494,58;Egreso
6/9/24;Banco de Galicia;Caja de Ahorro 456;ARS;1400,03;Ingreso
9/12/24;Banco Nacion;Cuenta Corriente 123;ARS;3122,96;Ingreso
21/3/24;Banco Santander;Cuenta Corriente 789;USD;1571,93;Ingreso
17/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;3524,52;Ingreso
21/4/24;Banco Naci—n;Caja de Ahorro 456;EUR;-768,82;Egreso
23/2/24;Banco BBVA;Cuenta Corriente 789;EUR;1984,52;Ingreso
26/8/24;Banco Macro;Caja de Ahorro 456;USD;632,7;Ingreso
14/1/24;Banco Macro;Caja de Ahorro 001;EUR;1264,14;Ingreso
10/2/24;Banco Naci—n;Caja de Ahorro 001;EUR;447,28;Ingreso
21/10/24;Banco Santander;Cuenta Corriente 789;EUR;-1289,18;Egreso
17/11/24;Banco Galicia;Caja de Ahorro 456;EUR;1569,24;Ingreso
26/4/24;Banco Macro;Cuenta Corriente 123;USD;-1492,83;Egreso
10/5/24;Banco de Galicia;Cuenta Corriente 123;USD;4969,32;Ingreso
14/12/24;Banco Naci—n;Cuenta Corriente 789;EUR;-441,43;Egreso
6/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1859,31;Egreso
8/7/24;Banco BBVA;Caja de Ahorro 456;ARS;-1081,79;Egreso
25/3/24;Banco Santander;Caja de Ahorro 456;ARS;776,17;Ingreso
18/4/24;Banco BBVA;Cuenta Corriente 789;ARS;-1832,12;Egreso
13/2/24;Banco de Galicia;Caja de Ahorro 456;USD;-105,73;Egreso
5/6/24;Banco Macro;Caja de Ahorro 001;USD;-1416,87;Egreso
22/6/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1197,69;Egreso
22/12/24;Banco Santander;Caja de Ahorro 456;ARS;-2484,86;Egreso
16/8/24;Banco Naci—n;Caja de Ahorro 456;ARS;4014,82;Ingreso
12/10/24;Banco Macro;Caja de Ahorro 001;EUR;182,75;Ingreso
23/7/24;Banco Nacion;Cuenta Corriente 123;EUR;4287,75;Ingreso
16/5/24;Banco de Galicia;Caja de Ahorro 456;USD;-1665,45;Egreso
23/11/24;Banco Naci—n;Caja de Ahorro 456;USD;-1397,38;Egreso
17/7/24;Banco Naci—n;Cuenta Corriente 789;ARS;4642,05;Ingreso
19/7/24;Banco Santander;Cuenta Corriente 789;ARS;1580,05;Ingreso
11/9/24;Banco Macro;Cuenta Corriente 789;USD;-821,87;Egreso
22/9/24;Banco Macro;Cuenta Corriente 123;ARS;-1665,85;Egreso
7/11/24;Banco Naci—n;Caja de Ahorro 001;USD;4786,94;Ingreso
17/5/24;Banco BBVA;Caja de Ahorro 001;ARS;-1610,76;Egreso
1/2/24;Banco BBVA;Caja de Ahorro 456;ARS;4267,78;Ingreso
3/11/24;Banco Santander;Caja de Ahorro 456;USD;3182,61;Ingreso
6/3/24;Banco Macro;Caja de Ahorro 001;USD;3417,61;Ingreso
12/8/24;Banco Santander;Cuenta Corriente 789;EUR;-2338,24;Egreso
23/12/24;Banco Naci—n;Caja de Ahorro 456;USD;-2155,69;Egreso
16/6/24;Banco Macro;Caja de Ahorro 001;EUR;1513,31;Ingreso
9/3/24;Banco de Galicia;Cuenta Corriente 123;ARS;4624,71;Ingreso
22/4/24;Banco Macro;Cuenta Corriente 123;ARS;4600,36;Ingreso
8/4/24;Banco de Galicia;Cuenta Corriente 123;ARS;-953,2;Egreso
9/7/24;Banco Santander;Cuenta Corriente 789;EUR;-1965,55;Egreso
8/10/24;Banco de Galicia;Cuenta Corriente 789;USD;3636,55;Ingreso
6/7/24;Banco Naci—n;Caja de Ahorro 001;EUR;3375,81;Ingreso
20/10/24;Banco Santander;Caja de Ahorro 001;ARS;2243,94;Ingreso
29/11/24;Banco BBVA;Caja de Ahorro 456;ARS;2277,22;Ingreso
7/1/24;Banco BBVA;Cuenta Corriente 789;EUR;4398,27;Ingreso
12/8/24;Banco Nacion;Cuenta Corriente 123;ARS;3766,79;Ingreso
28/11/24;Banco BBVA;Cuenta Corriente 123;USD;4422,37;Ingreso
17/4/24;Banco Naci—n;Caja de Ahorro 456;EUR;3529,55;Ingreso
8/5/24;Banco Nacion;Cuenta Corriente 123;USD;-2024,38;Egreso
25/11/24;Banco Nacion;Cuenta Corriente 123;USD;-583,83;Egreso
20/1/24;Banco BBVA;Caja de Ahorro 001;USD;-995;Egreso
13/3/24;Banco Naci—n;Caja de Ahorro 001;USD;4960,53;Ingreso
10/9/24;Banco Nacion;Cuenta Corriente 123;ARS;-2111,87;Egreso
21/11/24;Banco de Galicia;Caja de Ahorro 456;USD;2503,01;Ingreso
3/3/24;Banco de Galicia;Cuenta Corriente 123;USD;-1224,21;Egreso
8/3/24;Banco Macro;Cuenta Corriente 789;ARS;-428,66;Egreso
4/2/24;Banco Macro;Cuenta Corriente 789;EUR;-537,45;Egreso
20/3/24;Banco Santander;Caja de Ahorro 456;ARS;-2379,7;Egreso
23/10/24;Banco Macro;Caja de Ahorro 001;ARS;794,62;Ingreso
22/6/24;Banco Santander;Cuenta Corriente 123;ARS;2067,18;Ingreso
6/12/24;Banco Santander;Cuenta Corriente 789;EUR;-2115,65;Egreso
20/7/24;Banco Macro;Caja de Ahorro 456;USD;523,58;Ingreso
21/5/24;Banco Macro;Caja de Ahorro 456;USD;1846,78;Ingreso
6/8/24;Banco BBVA;Cuenta Corriente 123;EUR;4275,61;Ingreso
17/8/24;Banco de Galicia;Caja de Ahorro 001;ARS;-2041,28;Egreso
21/8/24;Banco de Galicia;Caja de Ahorro 001;USD;1902,73;Ingreso
11/3/24;Banco Santander;Caja de Ahorro 001;ARS;1241,06;Ingreso
22/5/24;Banco Naci—n;Caja de Ahorro 001;EUR;-223,63;Egreso
9/2/24;Banco Santander;Cuenta Corriente 123;EUR;1270,05;Ingreso
26/10/24;Banco de Galicia;Caja de Ahorro 001;ARS;1174,77;Ingreso
31/3/24;Banco Macro;Caja de Ahorro 456;ARS;-1717,36;Egreso
14/9/24;Banco Santander;Caja de Ahorro 001;EUR;-1692,18;Egreso
17/5/24;Banco de Galicia;Cuenta Corriente 789;USD;-1279,88;Egreso
13/11/24;Banco Nacion;Cuenta Corriente 123;ARS;4885,93;Ingreso
24/3/24;Banco BBVA;Cuenta Corriente 789;ARS;-2320,25;Egreso
18/11/24;Banco de Galicia;Cuenta Corriente 789;ARS;-793,1;Egreso
19/3/24;Banco de Galicia;Cuenta Corriente 789;USD;-1117,65;Egreso
17/1/24;Banco Macro;Cuenta Corriente 123;ARS;773,09;Ingreso
3/3/24;Banco Macro;Cuenta Corriente 123;USD;2701,51;Ingreso
8/11/24;Banco Galicia;Cuenta Corriente 123;EUR;4607,34;Ingreso
20/2/24;Banco BBVA;Caja de Ahorro 001;EUR;279,11;Ingreso
28/7/24;Banco Naci—n;Caja de Ahorro 456;EUR;2962,19;Ingreso
8/2/24;Banco Naci—n;Caja de Ahorro 001;EUR;-537,99;Egreso
15/7/24;Banco Macro;Cuenta Corriente 789;USD;1845,23;Ingreso
27/1/24;Banco BBVA;Cuenta Corriente 123;EUR;2360,2;Ingreso
3/7/24;Banco Naci—n;Cuenta Corriente 789;USD;778,7;Ingreso
26/7/24;Banco Naci—n;Caja de Ahorro 456;EUR;2988,85;Ingreso
23/8/24;Banco Galicia;Caja de Ahorro 001;EUR;3566,98;Ingreso
18/3/24;Banco BBVA;Cuenta Corriente 789;EUR;-2419,66;Egreso
29/5/24;Banco Nacion;Cuenta Corriente 123;EUR;510,57;Ingreso
30/1/24;Banco Macro;Caja de Ahorro 456;ARS;969,37;Ingreso
6/8/24;Banco BBVA;Caja de Ahorro 001;ARS;2301,43;Ingreso
22/3/24;Banco de Galicia;Cuenta Corriente 789;ARS;-1656,71;Egreso
1/10/24;Banco Nacion;Cuenta Corriente 123;ARS;-1290,88;Egreso
10/6/24;Banco Santander;Cuenta Corriente 123;USD;2492,72;Ingreso
16/5/24;Banco Santander;Cuenta Corriente 789;EUR;3426,13;Ingreso
7/6/24;Banco BBVA;Caja de Ahorro 001;ARS;669,68;Ingreso
25/12/24;Banco Santander;Caja de Ahorro 001;EUR;3569,53;Ingreso
29/8/24;Banco BBVA;Cuenta Corriente 789;ARS;-1157,07;Egreso
18/9/24;Banco BBVA;Cuenta Corriente 789;USD;-1021,4;Egreso
22/12/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1798,03;Egreso
9/3/24;Banco Santander;Cuenta Corriente 789;ARS;1128,22;Ingreso
23/2/24;Banco Naci—n;Caja de Ahorro 001;ARS;-1669,16;Egreso
13/6/24;Banco BBVA;Cuenta Corriente 789;ARS;3193,78;Ingreso
6/6/24;Banco Macro;Cuenta Corriente 789;EUR;-865,03;Egreso
5/10/24;Banco Macro;Caja de Ahorro 001;EUR;-1515,63;Egreso
13/3/24;Banco Santander;Cuenta Corriente 789;EUR;4076,14;Ingreso
17/12/24;Banco de Galicia;Cuenta Corriente 789;USD;3454,01;Ingreso
4/1/24;Banco BBVA;Caja de Ahorro 001;ARS;2699,49;Ingreso
14/3/24;Banco Galicia;Caja de Ahorro 456;EUR;4327,28;Ingreso
20/7/24;Banco Macro;Caja de Ahorro 456;USD;-670,34;Egreso
26/3/24;Banco Nacion;Cuenta Corriente 123;EUR;2812,69;Ingreso
6/7/24;Banco Naci—n;Caja de Ahorro 456;EUR;1617,72;Ingreso
30/7/24;Banco Macro;Cuenta Corriente 789;USD;2796,55;Ingreso
8/8/24;Banco Naci—n;Caja de Ahorro 456;USD;3654,04;Ingreso
26/9/24;Banco Santander;Caja de Ahorro 001;ARS;1662,91;Ingreso
20/7/24;Banco Macro;Cuenta Corriente 123;USD;-1049,17;Egreso
8/1/24;Banco Nacion;Cuenta Corriente 123;EUR;-2244,17;Egreso
29/12/24;Banco Macro;Caja de Ahorro 456;USD;-1177,68;Egreso
6/12/24;Banco de Galicia;Cuenta Corriente 789;ARS;1901,94;Ingreso
29/12/24;Banco Naci—n;Caja de Ahorro 001;USD;-938,32;Egreso
20/7/24;Banco BBVA;Caja de Ahorro 001;USD;-959,62;Egreso
5/1/24;Banco de Galicia;Cuenta Corriente 789;ARS;-2338,11;Egreso
8/3/24;Banco de Galicia;Cuenta Corriente 789;USD;2359,12;Ingreso
3/6/24;Banco Macro;Caja de Ahorro 456;USD;-2206,55;Egreso
6/10/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1350,67;Egreso
15/4/24;Banco Santander;Caja de Ahorro 001;ARS;-457,01;Egreso
19/3/24;Banco de Galicia;Cuenta Corriente 123;USD;3764,33;Ingreso
28/1/24;Banco Santander;Cuenta Corriente 789;EUR;252,85;Ingreso
8/2/24;Banco Naci—n;Caja de Ahorro 456;ARS;2416,85;Ingreso
26/8/24;Banco BBVA;Cuenta Corriente 123;USD;4689,21;Ingreso
21/9/24;Banco Macro;Cuenta Corriente 123;EUR;4407,14;Ingreso
18/11/24;Banco Macro;Caja de Ahorro 001;ARS;184,24;Ingreso
5/1/24;Banco Macro;Caja de Ahorro 001;EUR;848,13;Ingreso
29/1/24;Banco BBVA;Cuenta Corriente 789;EUR;-2210,98;Egreso
23/12/24;Banco Santander;Cuenta Corriente 123;ARS;2174,07;Ingreso
3/4/24;Banco de Galicia;Cuenta Corriente 123;ARS;629,23;Ingreso
19/4/24;Banco Santander;Cuenta Corriente 789;ARS;4637,33;Ingreso
30/1/24;Banco Macro;Caja de Ahorro 456;ARS;-2258,94;Egreso
7/7/24;Banco Santander;Cuenta Corriente 123;EUR;1052,26;Ingreso
15/12/24;Banco BBVA;Cuenta Corriente 789;ARS;1561,52;Ingreso
11/10/24;Banco Santander;Cuenta Corriente 789;ARS;-1617,84;Egreso
9/11/24;Banco de Galicia;Caja de Ahorro 001;ARS;-905,31;Egreso
2/1/24;Banco Santander;Caja de Ahorro 001;ARS;1128,4;Ingreso
14/3/24;Banco Naci—n;Caja de Ahorro 456;USD;2221,26;Ingreso
3/12/24;Banco BBVA;Cuenta Corriente 789;USD;-2182,26;Egreso
30/12/24;Banco Santander;Cuenta Corriente 123;ARS;3710,46;Ingreso
26/12/24;Banco BBVA;Caja de Ahorro 001;EUR;2467,09;Ingreso
9/3/24;Banco Macro;Cuenta Corriente 123;USD;-1898,65;Egreso
29/4/24;Banco Galicia;Cuenta Corriente 123;EUR;2503,54;Ingreso
6/6/24;Banco Nacion;Cuenta Corriente 123;ARS;-488,56;Egreso
23/11/24;Banco Santander;Caja de Ahorro 456;ARS;770,4;Ingreso
2/1/24;Banco BBVA;Caja de Ahorro 001;EUR;1819;Ingreso
12/1/24;Banco de Galicia;Cuenta Corriente 789;ARS;-830,86;Egreso
25/6/24;Banco BBVA;Caja de Ahorro 001;EUR;4939,45;Ingreso
11/11/24;Banco BBVA;Cuenta Corriente 123;ARS;-1910,96;Egreso
2/9/24;Banco Macro;Cuenta Corriente 123;ARS;-2013,97;Egreso
2/11/24;Banco Nacion;Cuenta Corriente 123;USD;-779,03;Egreso
30/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;-95,63;Egreso
28/5/24;Banco Naci—n;Cuenta Corriente 789;USD;-1050,83;Egreso
19/8/24;Banco Naci—n;Caja de Ahorro 456;USD;1528,96;Ingreso
24/8/24;Banco BBVA;Caja de Ahorro 456;EUR;-399,02;Egreso
25/9/24;Banco Macro;Cuenta Corriente 123;USD;1986,97;Ingreso
9/1/24;Banco BBVA;Caja de Ahorro 456;ARS;-1272,28;Egreso
26/5/24;Banco Macro;Caja de Ahorro 001;USD;801,09;Ingreso
17/12/24;Banco de Galicia;Caja de Ahorro 456;USD;4585,16;Ingreso
10/2/24;Banco Santander;Caja de Ahorro 001;ARS;-615,99;Egreso
18/3/24;Banco Santander;Caja de Ahorro 001;USD;-1635,73;Egreso
29/9/24;Banco Santander;Caja de Ahorro 456;EUR;1616,42;Ingreso
20/7/24;Banco Naci—n;Caja de Ahorro 001;USD;2219,19;Ingreso
7/4/24;Banco Santander;Caja de Ahorro 456;USD;-2094,03;Egreso
14/9/24;Banco Naci—n;Cuenta Corriente 789;EUR;-2338,66;Egreso
8/4/24;Banco Santander;Cuenta Corriente 123;ARS;2006,07;Ingreso
3/9/24;Banco Santander;Cuenta Corriente 123;ARS;-2252,23;Egreso
3/11/24;Banco BBVA;Caja de Ahorro 001;EUR;3972,45;Ingreso
17/6/24;Banco BBVA;Cuenta Corriente 123;USD;3082,34;Ingreso
17/12/24;Banco Galicia;Cuenta Corriente 123;EUR;-634,44;Egreso
27/1/24;Banco Macro;Caja de Ahorro 456;ARS;-1154,08;Egreso
3/2/24;Banco Macro;Caja de Ahorro 001;ARS;2340,26;Ingreso
21/5/24;Banco Santander;Cuenta Corriente 789;ARS;521,49;Ingreso
30/8/24;Banco Santander;Cuenta Corriente 789;ARS;2053,11;Ingreso
23/6/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1872,66;Egreso
11/8/24;Banco Macro;Caja de Ahorro 456;EUR;1289,57;Ingreso
2/7/24;Banco Galicia;Cuenta Corriente 789;EUR;-1514,46;Egreso
14/12/24;Banco Naci—n;Caja de Ahorro 456;EUR;-851,7;Egreso
22/4/24;Banco Macro;Cuenta Corriente 789;EUR;2149,39;Ingreso
22/12/24;Banco Santander;Cuenta Corriente 789;EUR;2443,52;Ingreso
21/1/24;Banco Galicia;Caja de Ahorro 456;EUR;-283,34;Egreso
21/10/24;Banco Naci—n;Caja de Ahorro 001;ARS;3343,4;Ingreso
14/4/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1756,32;Egreso
20/4/24;Banco de Galicia;Caja de Ahorro 001;ARS;3992,28;Ingreso
25/8/24;Banco de Galicia;Cuenta Corriente 123;USD;4904,32;Ingreso
2/8/24;Banco BBVA;Cuenta Corriente 123;ARS;2225,98;Ingreso
13/10/24;Banco Naci—n;Cuenta Corriente 789;EUR;4965,22;Ingreso
27/12/24;Banco Naci—n;Cuenta Corriente 789;ARS;4858,22;Ingreso
1/5/24;Banco BBVA;Caja de Ahorro 456;USD;2836,03;Ingreso
15/7/24;Banco Santander;Cuenta Corriente 123;USD;-1452,07;Egreso
12/3/24;Banco Naci—n;Cuenta Corriente 789;EUR;1783,72;Ingreso
8/4/24;Banco Santander;Cuenta Corriente 789;USD;-1678,74;Egreso
3/6/24;Banco de Galicia;Caja de Ahorro 456;ARS;3799,69;Ingreso
